Filename,ColorBin_0_Ratio,ColorBin_1_Ratio,ColorBin_2_Ratio,ColorBin_3_Ratio,ColorBin_4_Ratio,ColorBin_5_Ratio,ColorBin_6_Ratio,ColorBin_7_Ratio
0062_petal_cutout.png,0.1723170618728054,1.6954273718272044e-05,0.22473410551976655,0.0,0.10015785639851263,0.45197623253028607,0.01032164073772889,0.04047614866718216
0063_petal_cutout.png,0.0,0.2531758807648656,7.951197192802949e-05,0.7293304950483283,0.01712846333352103,0.0,0.00026456830516977787,2.1080576187324545e-05
0064_petal_cutout.png,0.014202766104407342,0.030300213707087537,0.11199957996722983,0.30122987444991983,0.3723410959899112,0.01478747493473487,0.09126517733371867,0.06387381751299068
0065_petal_cutout.png,0.11013841371809444,0.011580834327657673,0.01744272974547182,0.0,0.1706652642452277,0.6428350778777443,0.047230161108817725,0.00010751897698633959
0066_petal_cutout.png,0.14062418920922665,9.46015534289047e-05,0.11746261804316814,0.0,0.28091370311151137,0.1620826774228548,0.16120729431524985,0.13761491634456027
0067_petal_cutout.png,0.0,0.16921293049347705,0.00011609739950561534,0.7803777921982742,0.04771913748174451,0.0,0.0025615202158479743,1.2522211150689279e-05
0068_petal_cutout.png,0.15341014113420032,0.028233903995778763,0.261579420832292,0.10443470596640243,0.16454536357054061,0.13433559147340296,0.11391118814843039,0.039549684878952523
0069_petal_cutout.png,0.07308749317155226,0.005353021723488176,0.1786465114152394,0.000295999672715809,0.33818131062879475,0.09955924926782195,0.07785513342847035,0.2270212806919173
0070_petal_cutout.png,0.04100819743697407,0.0,0.017359368869447837,0.0,0.502244178341623,0.34680244890595174,0.011136207441854062,0.08144959900414926
0071_petal_cutout.png,0.0,0.7037018601113844,0.006422629674441267,0.2785044239167806,0.011370871277987195,0.0,2.1501940657654056e-07,0.0
0072_petal_cutout.png,0.0,0.6575361105461818,0.0904926715177158,0.2166929739141399,0.023235816997950555,0.0,0.002108474463226874,0.009933952560785077
0073_petal_cutout.png,0.0,0.6534093641971399,0.0008105344717643983,0.3178847621900432,0.027892243680378924,0.0,2.857348314093061e-06,2.3811235950775508e-07
0074_petal_cutout.png,0.0,0.5845843713042262,0.0013594932913950479,0.39215409311883576,0.021889759595162525,0.0,1.2282690380447562e-05,0.0
0075_petal_cutout.png,0.3044894113598932,9.418543102078798e-07,0.04201564985121842,0.005748607782353795,0.17883458715072117,0.2972165693521863,0.16256703648052906,0.009127196168787828
0076_petal_cutout.png,0.0,0.2895951981601646,0.0026156761150332056,0.5767662338015381,0.1289084948308999,0.0,0.0021124941893497238,1.9029030144702182e-06
0077_petal_cutout.png,0.0,0.30829748772892807,0.001981643302484505,0.6265901048921362,0.06010516176703436,0.0,0.003025602309416886,0.0
0078_petal_cutout.png,0.04381757785667858,0.0075298921391156225,0.025896632330314563,0.0,0.5942467602840956,0.10976404030708907,0.21432373690962284,0.004421360173083692
0079_petal_cutout.png,0.15855687877243352,0.01552938942245252,0.08505641230480523,0.0025261056420675457,0.18643690274911812,0.4437046881271858,0.019885659517738,0.08830396346419932
0080_petal_cutout.png,0.07535375563601159,0.07374984716958063,0.00390896546905839,0.12333926356946985,0.3669367294539775,0.01457141360028545,0.14559636301029766,0.196543662091319
0081_petal_cutout.png,0.37960756536057605,0.0,0.020168111892359793,0.0,0.09352154170906164,0.31170556880134853,0.019021874722037216,0.17597533751461678
0082_petal_cutout.png,0.5362012386214293,0.010447670662077878,0.0032891596450281527,0.007624774186742619,0.05736496257323822,0.07606049817371467,0.023298917414982134,0.28571277872278705
0083_petal_cutout.png,0.5376470880622981,0.008948720072901997,0.004089967691160633,0.008299726617513048,0.056580896363184495,0.045829343053599536,0.03040178941264187,0.3082024687267004
